TRAT,LOCAL_YEAR,DFC,PROD,YEAR,CULTIVAR,yield_class,sev_class,region_class,altitude_class,altitude
1,4_2021,28,4208.081736909323,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
1,4_2021,28,4220.3763303533415,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
1,4_2021,29,4252.001702852277,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
1,4_2021,27,4433.079608343976,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
2,4_2021,12,4073.222647935292,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
2,4_2021,13,4295.921668795232,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
2,4_2021,13,4104.541507024266,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
2,4_2021,14,4405.026819923372,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
3,4_2021,9,4210.734780757769,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
3,4_2021,9.5,4515.402298850575,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
3,4_2021,9,4236.696466581524,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
3,4_2021,10,4318.3754789272025,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
4,4_2021,8,4586.911877394636,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
4,4_2021,8.5,4224.745849297573,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
4,4_2021,9,4017.232865048957,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
4,4_2021,8,4394.782460621541,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
5,4_2021,11,4512.967220093657,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
5,4_2021,10,4120.241805023414,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
5,4_2021,11,4237.094934014474,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
5,4_2021,10.5,4236.362707535121,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
6,4_2021,8.5,4162.213707960835,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
6,4_2021,9,4719.989782886334,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
6,4_2021,9.5,4127.073648361004,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
6,4_2021,9,4329.0251170710935,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
7,4_2021,11,4267.075351213282,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
7,4_2021,11,4342.927203065134,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
7,4_2021,11,4154.087696892295,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
7,4_2021,11,4413.854406130268,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
8,4_2021,7.5,4226.779054916986,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
8,4_2021,8,4912.02043422733,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
8,4_2021,8.5,4101.026819923371,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
8,4_2021,8,4402.9765857811835,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
9,4_2021,2.5,4421.404853128992,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
9,4_2021,2.8,4334.814814814815,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
9,4_2021,2.5,4474.469135802469,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
9,4_2021,3,4528.619838229033,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
10,4_2021,12,4273.103448275862,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
10,4_2021,12,4194.901660280971,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
10,4_2021,12,4158.3652618135375,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
10,4_2021,12,4416.701575138356,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
11,4_2021,7,4573.0166028097055,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
11,4_2021,7,4205.312899106002,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
11,4_2021,7.5,3783.438058748404,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
11,4_2021,8,5003.095785440613,2021,Msoy 8372 IPRO,>3745,<35,north,<635,344
1,5_2021,7.5,3995.0510855683274,2021,Foco IPRO,>3745,<35,north,>635,786
1,5_2021,5,3881.393678160919,2021,Foco IPRO,>3745,<35,north,>635,786
1,5_2021,4,3844.9233716475105,2021,Foco IPRO,>3745,<35,north,>635,786
1,5_2021,5,3758.620689655173,2021,Foco IPRO,>3745,<35,north,>635,786
2,5_2021,0,4383.987867177522,2021,Foco IPRO,>3745,<35,north,>635,786
2,5_2021,0,4064.3678160919535,2021,Foco IPRO,>3745,<35,north,>635,786
2,5_2021,0.5,4102.187100893998,2021,Foco IPRO,>3745,<35,north,>635,786
2,5_2021,0,4027.7298850574703,2021,Foco IPRO,>3745,<35,north,>635,786
3,5_2021,0,4386.853448275862,2021,Foco IPRO,>3745,<35,north,>635,786
3,5_2021,0,4296.599616858237,2021,Foco IPRO,>3745,<35,north,>635,786
3,5_2021,0,4809.6424010217115,2021,Foco IPRO,>3745,<35,north,>635,786
3,5_2021,0,4468.582375478927,2021,Foco IPRO,>3745,<35,north,>635,786
4,5_2021,0,4506.944444444444,2021,Foco IPRO,>3745,<35,north,>635,786
4,5_2021,0,4169.939335887612,2021,Foco IPRO,>3745,<35,north,>635,786
4,5_2021,0,4861.111111111111,2021,Foco IPRO,>3745,<35,north,>635,786
4,5_2021,0,4290.469348659005,2021,Foco IPRO,>3745,<35,north,>635,786
5,5_2021,0,4020.8333333333335,2021,Foco IPRO,>3745,<35,north,>635,786
5,5_2021,0.5,4618.358876117497,2021,Foco IPRO,>3745,<35,north,>635,786
5,5_2021,0.25,4422.461685823755,2021,Foco IPRO,>3745,<35,north,>635,786
5,5_2021,0,4077.3946360153254,2021,Foco IPRO,>3745,<35,north,>635,786
6,5_2021,0,4550.359195402299,2021,Foco IPRO,>3745,<35,north,>635,786
6,5_2021,0,3735.4246487867176,2021,Foco IPRO,<3745,<35,north,>635,786
6,5_2021,0,4293.295019157088,2021,Foco IPRO,>3745,<35,north,>635,786
6,5_2021,0,4403.575989782887,2021,Foco IPRO,>3745,<35,north,>635,786
7,5_2021,0,4362.843231162197,2021,Foco IPRO,>3745,<35,north,>635,786
7,5_2021,0,4326.9476372924655,2021,Foco IPRO,>3745,<35,north,>635,786
7,5_2021,0,4545.146871008939,2021,Foco IPRO,>3745,<35,north,>635,786
7,5_2021,0,4148.004469987229,2021,Foco IPRO,>3745,<35,north,>635,786
8,5_2021,0,4004.6296296296296,2021,Foco IPRO,>3745,<35,north,>635,786
8,5_2021,0,4750,2021,Foco IPRO,>3745,<35,north,>635,786
8,5_2021,0,4485.312899106003,2021,Foco IPRO,>3745,<35,north,>635,786
8,5_2021,0,4468.103448275862,2021,Foco IPRO,>3745,<35,north,>635,786
9,5_2021,0,4138.4578544061305,2021,Foco IPRO,>3745,<35,north,>635,786
9,5_2021,0,4359.163473818646,2021,Foco IPRO,>3745,<35,north,>635,786
9,5_2021,0,4538.186462324393,2021,Foco IPRO,>3745,<35,north,>635,786
9,5_2021,0,4371.98275862069,2021,Foco IPRO,>3745,<35,north,>635,786
10,5_2021,0.25,4013.888888888889,2021,Foco IPRO,>3745,<35,north,>635,786
10,5_2021,0.5,4316.331417624521,2021,Foco IPRO,>3745,<35,north,>635,786
10,5_2021,0.5,4223.371647509579,2021,Foco IPRO,>3745,<35,north,>635,786
10,5_2021,0,4527.777777777777,2021,Foco IPRO,>3745,<35,north,>635,786
11,5_2021,0,4444.444444444444,2021,Foco IPRO,>3745,<35,north,>635,786
11,5_2021,0,4366.443167305237,2021,Foco IPRO,>3745,<35,north,>635,786
11,5_2021,0,4888.88888888889,2021,Foco IPRO,>3745,<35,north,>635,786
11,5_2021,0,4092.832056194126,2021,Foco IPRO,>3745,<35,north,>635,786
1,6_2021,53.5,3753.246168582376,2021,M 7110 IPRO,>3745,>35,north,>635,739
1,6_2021,50,3520.93390804598,2021,M 7110 IPRO,<3745,>35,north,>635,739
1,6_2021,52,3447.99361430396,2021,M 7110 IPRO,<3745,>35,north,>635,739
1,6_2021,53.5,4059.0842911877394,2021,M 7110 IPRO,>3745,>35,north,>635,739
2,6_2021,53.5,3864.7629310344823,2021,M 7110 IPRO,>3745,>35,north,>635,739
2,6_2021,54,3488.5057471264367,2021,M 7110 IPRO,<3745,>35,north,>635,739
2,6_2021,54,3809.375,2021,M 7110 IPRO,>3745,>35,north,>635,739
2,6_2021,49,3764.094827586207,2021,M 7110 IPRO,>3745,>35,north,>635,739
3,6_2021,21,4010.5747126436777,2021,M 7110 IPRO,>3745,<35,north,>635,739
3,6_2021,17.5,4692.420977011494,2021,M 7110 IPRO,>3745,<35,north,>635,739
3,6_2021,15,4387.873563218391,2021,M 7110 IPRO,>3745,<35,north,>635,739
3,6_2021,17.5,3840.5172413793102,2021,M 7110 IPRO,>3745,<35,north,>635,739
4,6_2021,28,3205.150862068965,2021,M 7110 IPRO,<3745,<35,north,>635,739
4,6_2021,29,4482.442528735632,2021,M 7110 IPRO,>3745,<35,north,>635,739
4,6_2021,26,4114.583333333333,2021,M 7110 IPRO,>3745,<35,north,>635,739
4,6_2021,29,3763.9367816091954,2021,M 7110 IPRO,>3745,<35,north,>635,739
5,6_2021,20,4142.392241379311,2021,M 7110 IPRO,>3745,<35,north,>635,739
5,6_2021,19,4972.808908045977,2021,M 7110 IPRO,>3745,<35,north,>635,739
5,6_2021,22,3609.116379310345,2021,M 7110 IPRO,<3745,<35,north,>635,739
5,6_2021,21.5,3855.3879310344823,2021,M 7110 IPRO,>3745,<35,north,>635,739
6,6_2021,10.5,4213.19540229885,2021,M 7110 IPRO,>3745,<35,north,>635,739
6,6_2021,14,4223.97190293742,2021,M 7110 IPRO,>3745,<35,north,>635,739
6,6_2021,11.5,4480.57343550447,2021,M 7110 IPRO,>3745,<35,north,>635,739
6,6_2021,16.5,4675.989782886333,2021,M 7110 IPRO,>3745,<35,north,>635,739
7,6_2021,19.5,3839.310344827586,2021,M 7110 IPRO,>3745,<35,north,>635,739
7,6_2021,17.5,4477.658045977011,2021,M 7110 IPRO,>3745,<35,north,>635,739
7,6_2021,18,4058.390804597701,2021,M 7110 IPRO,>3745,<35,north,>635,739
7,6_2021,18,3807.3275862068967,2021,M 7110 IPRO,>3745,<35,north,>635,739
8,6_2021,23.5,3786.2931034482754,2021,M 7110 IPRO,>3745,<35,north,>635,739
8,6_2021,22,4168.189655172414,2021,M 7110 IPRO,>3745,<35,north,>635,739
8,6_2021,24,3721.9827586206898,2021,M 7110 IPRO,<3745,<35,north,>635,739
8,6_2021,24.5,4056.6235632183902,2021,M 7110 IPRO,>3745,<35,north,>635,739
9,6_2021,19.5,3974.6192528735633,2021,M 7110 IPRO,>3745,<35,north,>635,739
9,6_2021,20,4225.890804597701,2021,M 7110 IPRO,>3745,<35,north,>635,739
9,6_2021,24,3642.2413793103447,2021,M 7110 IPRO,<3745,<35,north,>635,739
9,6_2021,21.5,4035.7902298850577,2021,M 7110 IPRO,>3745,<35,north,>635,739
10,6_2021,28.5,3853.125,2021,M 7110 IPRO,>3745,<35,north,>635,739
10,6_2021,31.5,3875.625,2021,M 7110 IPRO,>3745,<35,north,>635,739
10,6_2021,35,3985.086206896552,2021,M 7110 IPRO,>3745,<35,north,>635,739
10,6_2021,31.5,3993.4913793103447,2021,M 7110 IPRO,>3745,<35,north,>635,739
11,6_2021,25,4399.885057471264,2021,M 7110 IPRO,>3745,<35,north,>635,739
11,6_2021,21,3739.2097701149423,2021,M 7110 IPRO,<3745,<35,north,>635,739
11,6_2021,28,3402.442528735632,2021,M 7110 IPRO,<3745,<35,north,>635,739
11,6_2021,23.5,3666.508620689656,2021,M 7110 IPRO,<3745,<35,north,>635,739
1,7_2021,35,3468.3524904214555,2021,M 8372 IPRO,<3745,<35,north,<635,336
1,7_2021,38,4095.121328224777,2021,M 8372 IPRO,>3745,>35,north,<635,336
1,7_2021,38,3512.8565346956157,2021,M 8372 IPRO,<3745,>35,north,<635,336
1,7_2021,35,3606.411238825032,2021,M 8372 IPRO,<3745,<35,north,<635,336
2,7_2021,30.1,3648.190719455088,2021,M 8372 IPRO,<3745,<35,north,<635,336
2,7_2021,28,3875.0191570881225,2021,M 8372 IPRO,>3745,<35,north,<635,336
2,7_2021,29,3789.8680289484887,2021,M 8372 IPRO,>3745,<35,north,<635,336
2,7_2021,28.5,3838.82503192848,2021,M 8372 IPRO,>3745,<35,north,<635,336
3,7_2021,24.3,3678.024691358025,2021,M 8372 IPRO,<3745,<35,north,<635,336
3,7_2021,22.3,3963.52490421456,2021,M 8372 IPRO,>3745,<35,north,<635,336
3,7_2021,25.3,4137.0268199233715,2021,M 8372 IPRO,>3745,<35,north,<635,336
3,7_2021,25.3,3896.296296296296,2021,M 8372 IPRO,>3745,<35,north,<635,336
4,7_2021,26.9,3945.0744997871434,2021,M 8372 IPRO,>3745,<35,north,<635,336
4,7_2021,25.3,3964.240102171137,2021,M 8372 IPRO,>3745,<35,north,<635,336
4,7_2021,26.3,3523.4227330779054,2021,M 8372 IPRO,<3745,<35,north,<635,336
4,7_2021,26.9,4109.237973605789,2021,M 8372 IPRO,>3745,<35,north,<635,336
5,7_2021,28.7,4254.235845040443,2021,M 8372 IPRO,>3745,<35,north,<635,336
5,7_2021,28.5,3723.678160919539,2021,M 8372 IPRO,<3745,<35,north,<635,336
5,7_2021,28.9,3692.0987654320984,2021,M 8372 IPRO,<3745,<35,north,<635,336
5,7_2021,29,3696.1430395913153,2021,M 8372 IPRO,<3745,<35,north,<635,336
6,7_2021,28,4088.641975308641,2021,M 8372 IPRO,>3745,<35,north,<635,336
6,7_2021,28.5,3734.406130268199,2021,M 8372 IPRO,<3745,<35,north,<635,336
6,7_2021,27.2,3999.1485738612178,2021,M 8372 IPRO,>3745,<35,north,<635,336
6,7_2021,27.5,3944.8888888888887,2021,M 8372 IPRO,>3745,<35,north,<635,336
7,7_2021,28.3,3968.2588335461896,2021,M 8372 IPRO,>3745,<35,north,<635,336
7,7_2021,27.3,3947.107705406556,2021,M 8372 IPRO,>3745,<35,north,<635,336
7,7_2021,28.3,3740.280970625798,2021,M 8372 IPRO,<3745,<35,north,<635,336
7,7_2021,28.5,4222.477650063856,2021,M 8372 IPRO,>3745,<35,north,<635,336
8,7_2021,27.4,4003.882503192848,2021,M 8372 IPRO,>3745,<35,north,<635,336
8,7_2021,27.2,4061.072796934866,2021,M 8372 IPRO,>3745,<35,north,<635,336
8,7_2021,27.6,3603.2354193273736,2021,M 8372 IPRO,<3745,<35,north,<635,336
8,7_2021,27,3898.101319710515,2021,M 8372 IPRO,>3745,<35,north,<635,336
9,7_2021,18.9,4398.399318859089,2021,M 8372 IPRO,>3745,<35,north,<635,336
9,7_2021,18.5,3851.4687100894,2021,M 8372 IPRO,>3745,<35,north,<635,336
9,7_2021,18.1,4383.218390804598,2021,M 8372 IPRO,>3745,<35,north,<635,336
9,7_2021,18,4383.218390804598,2021,M 8372 IPRO,>3745,<35,north,<635,336
10,7_2021,25.2,4143.039591315453,2021,M 8372 IPRO,>3745,<35,north,<635,336
10,7_2021,24.2,3584.5721583652626,2021,M 8372 IPRO,<3745,<35,north,<635,336
10,7_2021,24.3,3988.6590038314175,2021,M 8372 IPRO,>3745,<35,north,<635,336
10,7_2021,25,3904.027245636441,2021,M 8372 IPRO,>3745,<35,north,<635,336
11,7_2021,26.1,4322.571306939122,2021,M 8372 IPRO,>3745,<35,north,<635,336
11,7_2021,25.5,3641.021711366539,2021,M 8372 IPRO,<3745,<35,north,<635,336
11,7_2021,25.1,4761.191996594295,2021,M 8372 IPRO,>3745,<35,north,<635,336
11,7_2021,26,4188.567049808429,2021,M 8372 IPRO,>3745,<35,north,<635,336
1,8_2021,40,3182.630906450575,2021,Brasmax Desafio RR,<3745,>35,north,>635,660
1,8_2021,40,3469.987228260919,2021,Brasmax Desafio RR,<3745,>35,north,>635,660
1,8_2021,35,3549.638143536053,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
1,8_2021,35,3351.5112810611877,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
2,8_2021,35,3000.170284927739,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
2,8_2021,35,3995.5725836787738,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
2,8_2021,35,3740.8045973270687,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
2,8_2021,35,3285.142613549732,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
3,8_2021,35,3423.201361939502,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
3,8_2021,35,4229.714771820535,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
3,8_2021,30,3438.505746782586,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
3,8_2021,30,3687.2073218960727,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
4,8_2021,20,4272.860791399023,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
4,8_2021,20,4060.387398487108,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
4,8_2021,20,4179.4806296373945,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
4,8_2021,25,3553.873988576073,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
5,8_2021,25,3294.0613023525857,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
5,8_2021,20,4058.5355466354417,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
5,8_2021,30,4178.927202647242,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
5,8_2021,25,3692.464878302528,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
6,8_2021,20,3122.22222191,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
6,8_2021,15,4518.24180457159,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
6,8_2021,20,3902.4691354122224,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
6,8_2021,20,4209.621114947279,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
7,8_2021,35,3188.0800337382375,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
7,8_2021,30,4363.771817358429,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
7,8_2021,35,3289.910599926436,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
7,8_2021,35,3691.570880856896,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
8,8_2021,20,3155.896125695479,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
8,8_2021,25,4732.545763681705,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
8,8_2021,30,3683.269476004598,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
8,8_2021,30,3483.695189093946,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
9,8_2021,10,3580.246913222222,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
9,8_2021,10,4471.22179606203,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
9,8_2021,15,4334.482758187241,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
9,8_2021,15,4318.965516809482,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
10,8_2021,25,3719.114516443755,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
10,8_2021,25,4298.2758616391375,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
10,8_2021,20,4372.286078745402,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
10,8_2021,30,4112.3882499080455,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
11,8_2021,20,3900.8088544417624,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
11,8_2021,15,4280.75776883544,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
11,8_2021,15,4448.233290317204,2021,Brasmax Desafio RR,>3745,<35,north,>635,660
11,8_2021,20,3367.2413789736206,2021,Brasmax Desafio RR,<3745,<35,north,>635,660
1,13_2021,55,3558.107553366174,2021,Bônus IPRO,<3745,>35,north,<635,344
1,13_2021,65,3505.3923782156544,2021,Bônus IPRO,<3745,>35,north,<635,344
1,13_2021,70,3497.5075259989053,2021,Bônus IPRO,<3745,>35,north,<635,344
1,13_2021,70,3376.327312534209,2021,Bônus IPRO,<3745,>35,north,<635,344
1,13_2021,75,3691.704433497537,2021,Bônus IPRO,<3745,>35,north,<635,344
2,13_2021,60,3970.785759897829,2021,Bônus IPRO,>3745,>35,north,<635,344
2,13_2021,75,3848.048918992884,2021,Bônus IPRO,>3745,>35,north,<635,344
2,13_2021,55,3835.174055829229,2021,Bônus IPRO,>3745,>35,north,<635,344
2,13_2021,65,4213.808018609743,2021,Bônus IPRO,>3745,>35,north,<635,344
2,13_2021,65,3870.931741470535,2021,Bônus IPRO,>3745,>35,north,<635,344
3,13_2021,58,4084.657840722497,2021,Bônus IPRO,>3745,>35,north,<635,344
3,13_2021,25,4155.782019704434,2021,Bônus IPRO,>3745,<35,north,<635,344
3,13_2021,30,4595.463669950739,2021,Bônus IPRO,>3745,<35,north,<635,344
3,13_2021,43,4591.693349753695,2021,Bônus IPRO,>3745,>35,north,<635,344
3,13_2021,18,3931.0790914066783,2021,Bônus IPRO,>3745,<35,north,<635,344
4,13_2021,48,4021.408045977012,2021,Bônus IPRO,>3745,>35,north,<635,344
4,13_2021,40,4197.2980523627075,2021,Bônus IPRO,>3745,>35,north,<635,344
4,13_2021,47,4123.315772669221,2021,Bônus IPRO,>3745,>35,north,<635,344
4,13_2021,40,4209.485039226419,2021,Bônus IPRO,>3745,>35,north,<635,344
4,13_2021,50,4011.6468253968255,2021,Bônus IPRO,>3745,>35,north,<635,344
5,13_2021,55,3570.854885057471,2021,Bônus IPRO,<3745,>35,north,<635,344
5,13_2021,45,3626.979520160555,2021,Bônus IPRO,<3745,>35,north,<635,344
5,13_2021,40,4255.521734172597,2021,Bônus IPRO,>3745,>35,north,<635,344
5,13_2021,40,3756.379310344828,2021,Bônus IPRO,>3745,>35,north,<635,344
5,13_2021,40,3740.7658730158737,2021,Bônus IPRO,<3745,>35,north,<635,344
6,13_2021,45,4279.843367998541,2021,Bônus IPRO,>3745,>35,north,<635,344
6,13_2021,35,3127.333607006021,2021,Bônus IPRO,<3745,<35,north,<635,344
6,13_2021,40,3940.1842273307793,2021,Bônus IPRO,>3745,>35,north,<635,344
6,13_2021,35,4532.996122970261,2021,Bônus IPRO,>3745,<35,north,<635,344
6,13_2021,30,4156.66890166028,2021,Bônus IPRO,>3745,<35,north,<635,344
7,13_2021,35,4266.10775862069,2021,Bônus IPRO,>3745,<35,north,<635,344
7,13_2021,35,4334.314814814815,2021,Bônus IPRO,>3745,<35,north,<635,344
7,13_2021,30,3959.210363072432,2021,Bônus IPRO,>3745,<35,north,<635,344
7,13_2021,35,4292.52422003284,2021,Bônus IPRO,>3745,<35,north,<635,344
7,13_2021,20,4210.356595511768,2021,Bônus IPRO,>3745,<35,north,<635,344
8,13_2021,25,3801.247080824667,2021,Bônus IPRO,>3745,<35,north,<635,344
8,13_2021,25,3691.4314449917897,2021,Bônus IPRO,<3745,<35,north,<635,344
8,13_2021,25,4468.590676883779,2021,Bônus IPRO,>3745,<35,north,<635,344
8,13_2021,35,4437.848111658456,2021,Bônus IPRO,>3745,<35,north,<635,344
8,13_2021,25,4162.6015325670505,2021,Bônus IPRO,>3745,<35,north,<635,344
9,13_2021,18,4643.83908045977,2021,Bônus IPRO,>3745,<35,north,<635,344
9,13_2021,12,4248.251778872469,2021,Bônus IPRO,>3745,<35,north,<635,344
9,13_2021,20,4175.895320197044,2021,Bônus IPRO,>3745,<35,north,<635,344
9,13_2021,20,4048.5478243021344,2021,Bônus IPRO,>3745,<35,north,<635,344
9,13_2021,10,4579.978562306149,2021,Bônus IPRO,>3745,<35,north,<635,344
10,13_2021,35,3573.7531472359055,2021,Bônus IPRO,<3745,<35,north,<635,344
10,13_2021,50,3444.79374201788,2021,Bônus IPRO,<3745,>35,north,<635,344
10,13_2021,52,4423.103562306149,2021,Bônus IPRO,>3745,>35,north,<635,344
10,13_2021,55,3939.146825396825,2021,Bônus IPRO,>3745,>35,north,<635,344
10,13_2021,45,3844.169403393542,2021,Bônus IPRO,>3745,>35,north,<635,344
11,13_2021,30,3574.4792464878674,2021,Bônus IPRO,<3745,<35,north,<635,344
11,13_2021,35,4262.11498814085,2021,Bônus IPRO,>3745,<35,north,<635,344
11,13_2021,35,4462.956349206349,2021,Bônus IPRO,>3745,<35,north,<635,344
11,13_2021,30,4258.45929118774,2021,Bônus IPRO,>3745,<35,north,<635,344
11,13_2021,40,3941.063492063493,2021,Bônus IPRO,>3745,>35,north,<635,344
1,1_2022,30,4315.134099616858,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
1,1_2022,29,4157.72669220945,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
1,1_2022,33,4399.361430395913,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
1,1_2022,32,4143.007662835249,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
2,1_2022,26,4108.131119625373,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
2,1_2022,24,4269.763729246487,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
2,1_2022,24,4093.284376330353,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
2,1_2022,26,4440.389527458494,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
3,1_2022,22,4152.043422733078,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
3,1_2022,20,4477.607492550022,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
3,1_2022,22,4181.832694763728,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
3,1_2022,24,4300.542784163474,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
4,1_2022,12,4311.196253724989,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
4,1_2022,11,4575.053214133674,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
4,1_2022,13,4410.451255853554,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
4,1_2022,12,4636.696466581523,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
5,1_2022,11,4288.888888888889,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
5,1_2022,11,4894.934014474245,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
5,1_2022,12,4767.45423584504,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
5,1_2022,11,4261.387824606215,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
6,1_2022,13,4300.127713920817,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
6,1_2022,14,4900.063856960409,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
6,1_2022,14,4906.130268199234,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
6,1_2022,13,4315.134099616857,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
7,1_2022,13,4236.3133248190725,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
7,1_2022,11,4686.41975308642,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
7,1_2022,12,4406.417624521072,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
7,1_2022,11,4590.27245636441,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
8,1_2022,13,4260.706683695189,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
8,1_2022,11,4724.010217113664,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
8,1_2022,11,4687.222222222222,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
8,1_2022,11,4828.38441890166,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
9,1_2022,13,5085.163899531715,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
9,1_2022,12,4746.126011068539,2022,CZ48B32 IPRO,>3745,<35,north,<635,336
